/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_54_849.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_54_849.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_54_849.jpg,-0.07528744,0,0,10.0284
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_54_919.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_54_919.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_54_919.jpg,-0.07528744,0,0,9.947765
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_54_993.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_54_993.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_54_993.jpg,-0.07528744,0,0,9.867797
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_063.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_063.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_063.jpg,-0.07528744,0,0,9.80824
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_137.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_137.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_137.jpg,-0.07528744,0,0,9.729394
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_210.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_210.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_210.jpg,-0.07528744,0,0,9.670675
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_282.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_282.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_282.jpg,-0.07528744,0,0,9.592939
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_351.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_351.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_351.jpg,-0.07528744,0,0,9.515825
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_419.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_419.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_419.jpg,-0.07528744,0,0,9.458395
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_489.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_489.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_489.jpg,-0.07528744,0,0,9.401317
/Users/macbook/Desktop/DATA/IMG/center_2017_08_19_16_49_55_559.jpg,/Users/macbook/Desktop/DATA/IMG/left_2017_08_19_16_49_55_559.jpg,/Users/macbook/Desktop/DATA/IMG/right_2017_08_19_16_49_55_559.jpg,-0.07528744,0,0,9.325749
